127.0.0.1, 2013-01-03 20:14:43, GET, /, HTTP/1.1, 303, 0.000837
127.0.0.1, 2013-01-28 13:32:33, GET, /show_cliente/new/cliente, HTTP/1.1, 200, 0.114268
127.0.0.1, 2013-01-28 13:32:37, POST, /show_cliente/new/cliente, HTTP/1.1, 200, 0.248207
127.0.0.1, 2013-01-28 14:44:11, GET, /show_cliente, HTTP/1.1, 200, 0.141422
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.004398
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.011158
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.015919
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.011089
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002061
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.018244
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.028750
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.001930
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.002470
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002490
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002289
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.002562
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.001432
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.001631
127.0.0.1, 2013-01-28 14:44:11, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.005236
127.0.0.1, 2013-01-28 14:44:18, GET, /show_cliente, HTTP/1.1, 200, 0.149183
127.0.0.1, 2013-01-28 14:44:55, GET, /show_cliente, HTTP/1.1, 200, 0.264828
127.0.0.1, 2013-01-28 14:44:57, GET, /show_cliente, HTTP/1.1, 200, 0.174469
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.005771
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.013492
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.005867
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.005370
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.009180
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.021217
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001998
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.006421
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.006839
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002574
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.005581
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.007133
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.003412
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002461
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.002394
127.0.0.1, 2013-01-28 14:44:57, GET, /projeto/static/images/favicon.ico, HTTP/1.1, 304, 0.001355
127.0.0.1, 2013-01-28 14:44:58, GET, /show_cliente, HTTP/1.1, 200, 0.172221
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.005732
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.010647
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.009706
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.002445
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.006502
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.008837
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.031357
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.005810
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.003125
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.006491
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001884
127.0.0.1, 2013-01-28 14:44:58, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.005788
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002644
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.005370
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.003749
127.0.0.1, 2013-01-28 14:44:59, GET, /show_cliente, HTTP/1.1, 200, 0.171102
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.011081
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.012530
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.006691
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.006083
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.015654
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.003247
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.017181
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.005929
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002465
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.007381
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.002596
127.0.0.1, 2013-01-28 14:44:59, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.002395
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002017
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.004702
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.004818
127.0.0.1, 2013-01-28 14:45:00, GET, /show_cliente, HTTP/1.1, 200, 0.156202
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002560
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.001768
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.002866
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.008251
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.018739
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.012586
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.001441
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.015610
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.009859
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.015529
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.009283
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.014545
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.001800
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.008303
127.0.0.1, 2013-01-28 14:45:00, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.006242
127.0.0.1, 2013-01-28 14:45:17, GET, /show_cliente, HTTP/1.1, 200, 0.157194
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.002129
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.005662
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.006250
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.009967
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.007338
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.003966
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.013924
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.014211
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.002459
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002688
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002342
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.007682
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.001465
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002542
127.0.0.1, 2013-01-28 14:45:17, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.009075
127.0.0.1, 2013-01-28 14:45:53, GET, /show_cliente, HTTP/1.1, 200, 0.241084
127.0.0.1, 2013-01-28 14:45:55, GET, /show_cliente, HTTP/1.1, 200, 0.185478
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002554
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.002582
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.002002
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.006263
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.004213
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.008986
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.004251
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.008292
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002772
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002381
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.002407
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.018919
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.001732
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.002828
127.0.0.1, 2013-01-28 14:45:55, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.010327
127.0.0.1, 2013-01-28 14:45:57, GET, /show_cliente, HTTP/1.1, 200, 0.151658
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002514
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.005812
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.002552
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.007327
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.029577
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.012430
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.008666
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.007574
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.028721
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.013649
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002577
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.002326
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002178
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.004995
127.0.0.1, 2013-01-28 14:45:57, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.004154
127.0.0.1, 2013-01-28 14:45:58, GET, /show_cliente, HTTP/1.1, 200, 0.155186
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.001763
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.005233
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.008525
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.010158
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.017302
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002562
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.003173
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.027425
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.012077
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.004198
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.019027
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002699
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.004937
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.002448
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.001640
127.0.0.1, 2013-01-28 14:45:58, GET, /show_cliente, HTTP/1.1, 200, 0.189900
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001357
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.002187
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.002456
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.002404
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.008283
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.005855
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.004520
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.005046
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002139
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.014501
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.021010
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.010564
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.005230
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.001744
127.0.0.1, 2013-01-28 14:45:58, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.001611
127.0.0.1, 2013-01-28 14:45:59, GET, /show_cliente, HTTP/1.1, 200, 0.195798
127.0.0.1, 2013-01-28 14:45:59, GET, /show_cliente, HTTP/1.1, 200, 0.282842
127.0.0.1, 2013-01-28 14:45:59, GET, /show_cliente, HTTP/1.1, 200, 0.249624
127.0.0.1, 2013-01-28 14:45:59, GET, /show_cliente, HTTP/1.1, 200, 0.192575
127.0.0.1, 2013-01-28 14:45:59, GET, /show_cliente, HTTP/1.1, 200, 0.141231
127.0.0.1, 2013-01-28 14:45:59, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.003373
127.0.0.1, 2013-01-28 14:45:59, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.002923
127.0.0.1, 2013-01-28 14:45:59, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.005542
127.0.0.1, 2013-01-28 14:45:59, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.005289
127.0.0.1, 2013-01-28 14:45:59, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.031446
127.0.0.1, 2013-01-28 14:45:59, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.018528
127.0.0.1, 2013-01-28 14:45:59, GET, /show_cliente, HTTP/1.1, 200, 0.166170
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/js/calendar.js, HTTP/1.1, 200, 0.006408
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/js/jquery.js, HTTP/1.1, 200, 0.010997
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/css/calendar.css, HTTP/1.1, 200, 0.005593
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/js/web2py.js, HTTP/1.1, 200, 0.008073
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/css/web2py.css, HTTP/1.1, 200, 0.008338
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.023049
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.002738
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.002150
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.007376
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.007237
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.002896
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/js/share.js, HTTP/1.1, 200, 0.002579
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.006995
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.006085
127.0.0.1, 2013-01-28 14:46:00, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002036
127.0.0.1, 2013-01-28 14:46:03, GET, /, HTTP/1.1, 200, 0.339043
127.0.0.1, 2013-01-28 14:46:23, GET, /show_cliente, HTTP/1.1, 200, 0.383882
127.0.0.1, 2013-01-28 14:46:37, GET, /show_cliente, HTTP/1.1, 200, 0.150245
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002211
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.002629
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.003002
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.004076
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.003706
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.002096
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.011870
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.011679
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.001823
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002889
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.004429
127.0.0.1, 2013-01-28 14:46:37, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.015316
127.0.0.1, 2013-01-28 14:46:38, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.004072
127.0.0.1, 2013-01-28 14:46:38, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002459
127.0.0.1, 2013-01-28 14:46:38, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.008568
127.0.0.1, 2013-01-28 14:46:39, GET, /show_cliente, HTTP/1.1, 200, 0.155592
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002384
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.010829
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002367
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.002239
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.006939
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.008451
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.023980
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.010792
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.011189
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.010365
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.002100
127.0.0.1, 2013-01-28 14:46:39, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.010158
127.0.0.1, 2013-01-28 14:46:40, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.004390
127.0.0.1, 2013-01-28 14:46:40, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.003591
127.0.0.1, 2013-01-28 14:46:40, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.010748
127.0.0.1, 2013-01-28 14:47:08, GET, /show_cliente, HTTP/1.1, 200, 0.152811
127.0.0.1, 2013-01-28 14:47:08, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.004384
127.0.0.1, 2013-01-28 14:47:08, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.006747
127.0.0.1, 2013-01-28 14:47:08, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.003585
127.0.0.1, 2013-01-28 14:47:08, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.015394
127.0.0.1, 2013-01-28 14:47:08, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.009882
127.0.0.1, 2013-01-28 14:47:08, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.008913
127.0.0.1, 2013-01-28 14:47:08, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002718
127.0.0.1, 2013-01-28 14:47:08, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.039361
